path,ground_truth,pred,time
./data/raw/train-ws96-i/wav/29/2935B/sw2935B-ws96-i-0046.wav,h# I MEAN IT'S JUST YOU REALLY REALLY h#,i mean it just it really realy,1.465926170349121
./data/raw/train-ws96-i/wav/29/2938A/sw2938A-ws96-i-0081.wav,h# POLLUTION h#,polation,0.6464893817901611
./data/raw/train-ws96-i/wav/29/2938B/sw2938B-ws96-i-0119.wav,h# OH I SEE HUH h#,oh i see uh,1.1606388092041016
./data/raw/train-ws96-i/wav/29/2941A/sw2941A-ws96-i-0060.wav,h# AND JEEZ IF IT WASN'T h# THE h#,and chief of fit wasn't the,1.4748520851135254
./data/raw/train-ws96-i/wav/29/2941A/sw2941A-ws96-i-0098.wav,h# AND SHE SAYS OH AND h# YOU KNOW h# I WOULDN'T h# PUT THE GEL IN MY HAIR h# YOU KNOW h# IN_OTHER WORDS h# YOU'RE TO BORE US A h# you know a TWO OR THREE PIECE SUIT h#,she says oh and  you know i i wouldn't put the jell in my hair you know and other words your to borce i you know a two or three pece suit,7.1608641147613525
./data/raw/train-ws96-i/wav/29/2942A/sw2942A-ws96-i-0038.wav,h# AN h# ELECTRICAL ENGINEER STUDENT AND THEN h# SWITCHED OVER AT SOME POINT h#,aletrical ingineers stedent and then twith over at some point,2.7909786701202393
./data/raw/train-ws96-i/wav/29/2942B/sw2942B-ws96-i-0061.wav,h# well LET h# LET ME ENCOURAGE YOU TO h#,l what wi me  courage you to,2.054974317550659
./data/raw/train-ws96-i/wav/29/2945B/sw2945B-ws96-i-0027.wav,h# YOU KNOW TO GO FROM h#,you know to go from,1.0306496620178223
./data/raw/train-ws96-i/wav/29/2950A/sw2950A-ws96-i-0084.wav,h# OH REALLY h#,a really,0.7810378074645996
./data/raw/train-ws96-i/wav/29/2953A/sw2953A-ws96-i-0073.wav,h# I WANT TO RAISE MY KIDS h#,i want to raise my kids,1.277714490890503
./data/raw/train-ws96-i/wav/29/2953A/sw2953A-ws96-i-0093.wav,h# YEAH h# BUT h#,yeah but um,0.9368047714233398
./data/raw/train-ws96-i/wav/29/2953A/sw2953A-ws96-i-0117.wav,h# I THINK ONE THAT WOULD h# BE h#,ithe one it would be u,1.6655397415161133
./data/raw/train-ws96-i/wav/29/2953A/sw2953A-ws96-i-0126.wav,h# YOU KNOW I MEAN BECAUSE_? h#,you know i mean he cals,1.4044749736785889
./data/raw/train-ws96-i/wav/29/2956A/sw2956A-ws96-i-0078.wav,h# CONVOLUTED IN MANY WAYS WHERE PEOPLE WOULD h# ACTUALLY h#,conplinited many ways where people would actually,3.0082457065582275
./data/raw/train-ws96-i/wav/29/2959A/sw2959A-ws96-i-0004.wav,h# I'm TOO YOUNG YEAH h#,i'm to yu eah,1.192859172821045
./data/raw/train-ws96-i/wav/29/2959B/sw2959B-ws96-i-0052.wav,h# SCHOLARSHIPS h#,scholarships,1.2078919410705566
./data/raw/train-ws96-i/wav/29/2959B/sw2959B-ws96-i-0123.wav,h# AND I h# I SAW THE MOVIE h#,and our our thought a movie,1.2127459049224854
./data/raw/train-ws96-i/wav/29/2961A/sw2961A-ws96-i-0023.wav,h# WHICH AMAZES ME h#,hich mane  me um,1.3036251068115234
./data/raw/train-ws96-i/wav/29/2962B/sw2962B-ws96-i-0042.wav,h# AFTER THE BARRY TRIAL h#,after the very trial,1.1954700946807861
./data/raw/train-ws96-i/wav/29/2964A/sw2964A-ws96-i-0015.wav,h# ALL THAT TIME AND h#,tme and,0.9755051136016846
./data/raw/train-ws96-i/wav/29/2968B/sw2968B-ws96-i-0014.wav,h# I'M KIND OF THE h#,uh i'm kind of a,1.7767045497894287
./data/raw/train-ws96-i/wav/29/2968B/sw2968B-ws96-i-0098.wav,h# OH YEAH IT's IT IT's it IS A INTERESTING h#,oh yeah it it it's it is an interesting uh,2.403003454208374
./data/raw/train-ws96-i/wav/29/2969B/sw2969B-ws96-i-0004.wav,H# AND LAWN CARE h#,aland care,1.1217827796936035
./data/raw/train-ws96-i/wav/29/2969B/sw2969B-ws96-i-0049.wav,H# IS h# THE h# h#,yiws they um,1.2218875885009766
./data/raw/train-ws96-i/wav/29/2970B/sw2970B-ws96-i-0008.wav,H# NO I'm h# I WORK AT h# FOR THE AIR FORCE h#,no i'm i work it for the air force,1.8063552379608154
./data/raw/train-ws96-i/wav/29/2982B/sw2982B-ws96-i-0077.wav,h# IS THAT LOCALLY h#,es that locally,0.9318320751190186
./data/raw/train-ws96-i/wav/29/2982B/sw2982B-ws96-i-0085.wav,h# LIKE h# ONE COMPANY HAD PROPOSED TO ME h# THAT I COULD COME BACK TO WORK h# AFTER HAVING THE BABY h#,like uh one company it proposed to me that i could come back to work after having baby um,5.787812948226929
./data/raw/train-ws96-i/wav/29/2984A/sw2984A-ws96-i-0066.wav,H# HAVING A A YARD h#,having um a yard,1.3414947986602783
./data/raw/train-ws96-i/wav/29/2984B/sw2984B-ws96-i-0034.wav,H# WEED h# CONTROL h#,we control,0.9900698661804199
./data/raw/train-ws96-i/wav/29/2984B/sw2984B-ws96-i-0128.wav,h# AND IT'S FILLING IN WITH h# WITH h# GRASS h#,it's filing in with rasts uh,2.072492837905884
./data/raw/train-ws96-i/wav/29/2988A/sw2988A-ws96-i-0039.wav,h# AND THAT WAS ENOUGH FOR THEM I MEAN THEY JUST h#,and that was enough for them i mean they just,2.3164327144622803
./data/raw/train-ws96-i/wav/29/2998B/sw2998B-ws96-i-0036.wav,H# ESSENTIALLY I GUESS BECAUSE IT WAS AT CRISIS PROPORTIONS h# WAS h#,thesentially i guess because it was that crisis proportions was,3.2584800720214844
./data/raw/train-ws96-i/wav/30/3002A/sw3002A-ws96-i-0046.wav,H# AS A MATTER OF FACT I READ THE SUNDAY PAPER THIS EVENING h#,a matter of fact i read the sunday paper the sevening,2.411139726638794
./data/raw/train-ws96-i/wav/30/3003B/sw3003B-ws96-i-0044.wav,h# WE TAKE IT EVERYWHERE IT h#,we take it everywhere t,1.4153337478637695
./data/raw/train-ws96-i/wav/30/3009A/sw3009A-ws96-i-0034.wav,h# OH I WOULD BE TOO h#,oh i would be too,1.2064692974090576
./data/raw/train-ws96-i/wav/30/3011B/sw3011B-ws96-i-0090.wav,H# yeah its a h# ? SINGLE FAMILY HOME h#,yeh it's as a sanlanc single family home,2.6296353340148926
./data/raw/train-ws96-i/wav/30/3015B/sw3015B-ws96-i-0011.wav,h# KIND OF MEDICAL h#,kind of medical,1.2562031745910645
./data/raw/train-ws96-i/wav/30/3015B/sw3015B-ws96-i-0078.wav,h# LIKE YOU SAY IT'S h# FIVE DOLLARS AN OFFICE VISIT h#,like you say it's uh five dollars an office bisit,2.7486660480499268
./data/raw/train-ws96-i/wav/30/3018B/sw3018B-ws96-i-0026.wav,h# KIND OF WHINING OR WHATEVER ON IT I h# I DID_# I REALLY DIDN'T THINK IT WAS h# IT WAS THAT_#,kind of wining or whatever on it that a everelatdin't think it was y  a,3.308849573135376
./data/raw/train-ws96-i/wav/30/3018B/sw3018B-ws96-i-0032.wav,h# THEY h# HAD A LOT OF h#,thin han a lot of uh,1.7502353191375732
./data/raw/train-ws96-i/wav/30/3019A/sw3019A-ws96-i-0045.wav,h# OH NOW THAT WAS FABULOUS_#,uh now that was fad to,1.271388292312622
./data/raw/train-ws96-i/wav/30/3019B/sw3019B-ws96-i-0117.wav,H# THAT'S RIGHT h# THAT'S RIGHT h#,that's right that's right,1.1930458545684814
./data/raw/train-ws96-i/wav/30/3021B/sw3021B-ws96-i-0044.wav,h# IT WOULD DEFINITELY BE GUN CONTROL h#,there woure definitely begun control,1.4596140384674072
./data/raw/train-ws96-i/wav/30/3021B/sw3021B-ws96-i-0056.wav,H# I DON'T REALLY NEED ONE IN THE ASPECTS IN,i don't really need one than the aspan,2.066410541534424
./data/raw/train-ws96-i/wav/30/3023A/sw3023A-ws96-i-0017.wav,H# YEAH h#,yeah,0.3690938949584961
./data/raw/train-ws96-i/wav/30/3024A/sw3024A-ws96-i-0065.wav,HAVE_# A WOOD BURNER IN OUR HOUSE h# AND_#,with burner an our house,1.9214811325073242
./data/raw/train-ws96-i/wav/30/3025A/sw3025A-ws96-i-0023.wav,h# AND h# MY HUSBAND LIKED IT h#,and uh my husband liked it,1.629286527633667
./data/raw/train-ws96-i/wav/30/3025B/sw3025B-ws96-i-0029.wav,h# I don't LIKE GREASY PLACES,i don't like greece he places,1.3122045993804932
./data/raw/train-ws96-i/wav/30/3028A/sw3028A-ws96-i-0095.wav,h# BUT THEY'VE GOT ALL THESE CAUTION SIGNS NOW ON FISH h#,but they've got all these cautions signs now and fish,2.6957547664642334
./data/raw/train-ws96-i/wav/30/3028B/sw3028B-ws96-i-0052.wav,H# WELL THAT'S HAPPENED BEFORE h#,well that's happened to before,1.2825992107391357
./data/raw/train-ws96-i/wav/30/3028B/sw3028B-ws96-i-0106.wav,H# AND THIS IS BEFORE I WAS h# BORN_#,and this is before i was for,1.3761441707611084
./data/raw/train-ws96-i/wav/30/3029A/sw3029A-ws96-i-0027.wav,H# THEY WANT IT OVER WITH AND THEY WANT THE PERSON PUNISHED AND PUNISHED properly_# h#,they want o over with and they want the persian ponished and punish,2.772629976272583
./data/raw/train-ws96-i/wav/30/3029A/sw3029A-ws96-i-0030.wav,H# I FEEL LIKE THE THE COST OF h#,feel it but's cost of,1.6627671718597412
./data/raw/train-ws96-i/wav/30/3029A/sw3029A-ws96-i-0093.wav,H# SORT OF A CATCH TWENTY TWO h#,sort of a catch twenty two,1.3650004863739014
./data/raw/train-ws96-i/wav/30/3036A/sw3036A-ws96-i-0046.wav,H# WELL WHENEVER THEY TALK ABOUT h#,well whenever they talk about um,1.8392479419708252
./data/raw/train-ws96-i/wav/30/3036A/sw3036A-ws96-i-0081.wav,h# YEAH THE GREATEST HITS RIGHT h#,yeah the greatest hits right,1.5010900497436523
./data/raw/train-ws96-i/wav/30/3036B/sw3036B-ws96-i-0026.wav,h# TOO COUNTRY h#,two country,0.9661502838134766
./data/raw/train-ws96-i/wav/30/3036B/sw3036B-ws96-i-0032.wav,H# VERY MUCH SO h#,very muchso,0.8652253150939941
./data/raw/train-ws96-i/wav/30/3037A/sw3037A-ws96-i-0061.wav,H# A RULE AGAINST A CERTAIN h#,a rual igainst a certain uh uh,2.2210869789123535
./data/raw/train-ws96-i/wav/30/3040B/sw3040B-ws96-i-0058.wav,H# BOTH THOSE CENTERS OF h# OF BUSINESS PLUS h#,uh both those centers of of business plus,3.3570663928985596
./data/raw/train-ws96-i/wav/30/3041B/sw3041B-ws96-i-0012.wav,h# LET'S SEE h# THE h# IT'S IT'S DIFFERENT IT'S KIND OF IT'S AN ACTION ADVENTURE KIND OF h# YOU KNOW h#,let's see the um it's it's different it's kind of it's an action adventure kind of you know,5.177128791809082
./data/raw/train-ws96-i/wav/30/3042B/sw3042B-ws96-i-0023.wav,H# JUST BECAUSE h# THEY h# SHOW UP h#,just because they show up,1.7425966262817383
./data/raw/train-ws96-i/wav/30/3042B/sw3042B-ws96-i-0024.wav,h# OUT OF NOWHERE h#,ot ont know where,0.8620774745941162
./data/raw/train-ws96-i/wav/30/3045A/sw3045A-ws96-i-0042.wav,h# YEAH h#,yeah,0.38652777671813965
./data/raw/train-ws96-i/wav/30/3045A/sw3045A-ws96-i-0097.wav,h# MIGHT AS WELL START NOW h#,l start now,1.5100500583648682
./data/raw/train-ws96-i/wav/30/3045B/sw3045B-ws96-i-0044.wav,h# I HAVE ONE OF THOSE YEAH h#,i have one of those yeah,1.6784887313842773
./data/raw/train-ws96-i/wav/30/3046B/sw3046B-ws96-i-0090.wav,h# BUT WE DO GET TOGETHER h# FOR h#,but we do get together for wl,1.8550658226013184
./data/raw/train-ws96-i/wav/30/3047B/sw3047B-ws96-i-0046.wav,h# it IT WAS LIKE ANOTHER WORLD h#,it it was like another world,1.4045612812042236
./data/raw/train-ws96-i/wav/30/3051B/sw3051B-ws96-i-0105.wav,h# A MONTH h# AND I h# THOUGHT h#,and i thought,1.2451715469360352
./data/raw/train-ws96-i/wav/30/3052B/sw3052B-ws96-i-0002.wav,h# SELECTING CARE FOR THE ELDERLY h#,selecting care for the olderly,2.0861997604370117
./data/raw/train-ws96-i/wav/30/3055A/sw3055A-ws96-i-0015.wav,AND_# h# WE HAD A h# A h#, we had a  a,1.786576271057129
./data/raw/train-ws96-i/wav/30/3055B/sw3055B-ws96-i-0006.wav,h# I AVOID THEM WITH ALL h#,i avoid them with all,1.3901052474975586
./data/raw/train-ws96-i/wav/30/3056B/sw3056B-ws96-i-0038.wav,h# FOUND A BUNCH OF MEMOS THAT WERE h# SUPPOSEDLY FROM h#,found bunch of memos that were uh supposedly from,3.18945574760437
./data/raw/train-ws96-i/wav/30/3059A/sw3059A-ws96-i-0060.wav,h# YEAH h#,yeah,0.631037712097168
./data/raw/train-ws96-i/wav/30/3059B/sw3059B-ws96-i-0030.wav,h# BUT ON THE OTHER HAND I'M NOT SURE I WOULD HAVE GONE OTHERWISE AND HAVING GONE h#,uh but on the other hand im not sure i would have gone notherwise and having gone,3.999593734741211
./data/raw/train-ws96-i/wav/30/3059B/sw3059B-ws96-i-0082.wav,h# AS WE DO AT MOVIE THEATERS h#,as we do it movie theaters,1.5210387706756592
./data/raw/train-ws96-i/wav/30/3062A/sw3062A-ws96-i-0031.wav,h# THEN IT IT MAKES IT REAL DIFFICULT h#,then it makes it real difficult,1.849820852279663
./data/raw/train-ws96-i/wav/30/3062A/sw3062A-ws96-i-0045.wav,h# AND h# THEY COME IN AND THEIR ATTITUDE IS I'M A BAD BOY AND PROCEED TO h#,andh they come in and they're attitude is i'm a bad boy and purceived o,3.744626998901367
./data/raw/train-ws96-i/wav/30/3062B/sw3062B-ws96-i-0005.wav,h# I THANK GOD EVERY DAY h#,i think god every day,1.5674948692321777
./data/raw/train-ws96-i/wav/30/3068B/sw3068B-ws96-i-0023.wav,h# YEAH_! h# WELL h# YEAH I SEE WHAT YOU'RE SAYING h#,yeah well yeah is soo you're saying,1.746518611907959
./data/raw/train-ws96-i/wav/30/3069A/sw3069A-ws96-i-0097.wav,h# YEAH h# SO h#,yeah so um,1.1502621173858643
./data/raw/train-ws96-i/wav/30/3070B/sw3070B-ws96-i-0035.wav,IT'S_# A GREAT BIG OPEN BUILDING THAT HAS A WONDERFUL h# KITCHEN IN IT h#,to great beg open building that has a wonderful kitchen in it,3.3049919605255127
./data/raw/train-ws96-i/wav/30/3072A/sw3072A-ws96-i-0040.wav,h# BOAT DOWN THE RIVER AND h#,boat down the river and,1.6943917274475098
./data/raw/train-ws96-i/wav/30/3072A/sw3072A-ws96-i-0081.wav,h# WAS REALLY INTERESTING h#,tat's really interesting,1.0988335609436035
./data/raw/train-ws96-i/wav/30/3072B/sw3072B-ws96-i-0032.wav,h# BECAUSE IT'S SOMETHING YOU WEREN'T FORCED TO DO h#,'cause it's something you weren't forced to do,1.7946057319641113
./data/raw/train-ws96-i/wav/30/3073A/sw3073A-ws96-i-0013.wav,h# THAT TYPE OF SHOW BUT WE LIKE L A LAW h# WE LIKE h#,that type of show but we like la law we ont,2.3586881160736084
./data/raw/train-ws96-i/wav/30/3073A/sw3073A-ws96-i-0028.wav,h# TO GRAB YOUR ATTENTION h#,rtenton,0.935326099395752
./data/raw/train-ws96-i/wav/30/3073B/ISN'T)THAT h# FUNNY h.wav,h# I KNOW h#,,
./data/raw/train-ws96-i/wav/30/3074B/sw3074B-ws96-i-0024.wav,h# AND h#,and um,1.1370069980621338
./data/raw/train-ws96-i/wav/30/3074B/sw3074B-ws96-i-0104.wav,h# PAYING MEXICO h#,paying mexico,1.181689739227295
./data/raw/train-ws96-i/wav/30/3075A/sw3075A-ws96-i-0028.wav,h# YEAH h#,yeah,0.4018688201904297
./data/raw/train-ws96-i/wav/30/3075B/sw3075B-ws96-i-0041.wav,h# CANCUN h#,came con,1.1182219982147217
./data/raw/train-ws96-i/wav/30/3080B/sw3080B-ws96-i-0092.wav,HAVE_# TO AS YOU GET OLDER YOU HAVE TO REALLY h#,so get onl to have to really,1.473883867263794
./data/raw/train-ws96-i/wav/30/3081B/sw3081B-ws96-i-0062.wav,h# THEN AND I I USUALLY PUT THE h# CUT UP TOMATOES NEXT h#,and and i i ustually put the kind of tomatoes and act,2.9823288917541504
./data/raw/train-ws96-i/wav/30/3081B/sw3081B-ws96-i-0099.wav,h# POULTRY INSTEAD OF THE BEEF AND h#,potery instead of the bees and,1.6340522766113281
./data/raw/train-ws96-i/wav/30/3082B/sw3082B-ws96-i-0043.wav,h# AND h# WE h# THOUGHT THAT WOULD BE h#,we thought that would be,1.4847149848937988
./data/raw/train-ws96-i/wav/30/3082B/sw3082B-ws96-i-0059.wav,h# UHHUH h#,uhhuh,0.5267493724822998
./data/raw/train-ws96-i/wav/30/3083A/sw3083A-ws96-i-0035.wav,h# WHERE you GOT h#,where youe got,0.9858202934265137
./data/raw/train-ws96-i/wav/30/3087A/sw3087A-ws96-i-0003.wav,h# WHY DID I PICK MUSIC h#,why did i pick music,1.1689958572387695
./data/raw/train-ws96-i/wav/30/3087B/sw3087B-ws96-i-0058.wav,h# IT'S REALLY h# OUTSTANDING h#,whit's really apstanding,1.3280446529388428
./data/raw/train-ws96-i/wav/30/3092B/sw3092B-ws96-i-0069.wav,h# RIGHT h# NOW LIKE MY,right now lkemy,0.908271074295044
./data/raw/train-ws96-i/wav/30/3095B/sw3095B-ws96-i-0014.wav,h# DIFFERENT IDEAS THAT h#, is a,1.3462705612182617
./data/raw/train-ws96-i/wav/30/3095B/sw3095B-ws96-i-0053.wav,h# AND UH THAT'S NOT h# THE IDEA IT'S h#,and uh that's not the onida is,2.2129340171813965
./data/raw/train-ws96-i/wav/30/3095B/sw3095B-ws96-i-0054.wav,h# THE IDEA IS NOT TO GET THE GUY OFF FOR THE CRIME h#,the ideas not to get the guy off for the crime,2.7322306632995605
./data/raw/train-ws96-i/wav/30/3095B/sw3095B-ws96-i-0107.wav,h# WHICH h# OR SHOULD NEVER HAVE GONE TO COURT h#,which uh or should never have gone te court,2.9240875244140625
./data/raw/train-ws96-i/wav/30/3097A/sw3097A-ws96-i-0003.wav,h# SOCIETY HAS CHANGED_#,society has change,1.323939323425293
./data/raw/train-ws96-i/wav/30/3099B/sw3099B-ws96-i-0004.wav,h# BUT YOU HAVE FRIENDS THAT HAVE CHILDREN h#,but you have friends that have children,1.7859668731689453
./data/raw/train-ws96-i/wav/31/3103A/sw3103A-ws96-i-0029.wav,h# AND h# I THINK THINGS ARE CHANGING h#,and uh i think things are changing,2.6464552879333496
./data/raw/train-ws96-i/wav/31/3103A/sw3103A-ws96-i-0034.wav,h# SO THAT'S THE MAIN POINT IS THAT WE ARE GOING AHEAD_#,so that's the main point is that we are going ahiad,2.5449233055114746
./data/raw/train-ws96-i/wav/31/3104B/sw3104B-ws96-i-0043.wav,h# AT h# UNIVERSITY_OF_NEBRASKA AT LINCOLN h#,at ta universe in nebrask at lincoln,2.2767221927642822
./data/raw/train-ws96-i/wav/31/3104B/sw3104B-ws96-i-0087.wav,h# BUT I REALLY h# THINK IT'S IMPORTANT h#,uh but i really think it's important,2.155184507369995
./data/raw/train-ws96-i/wav/31/3105A/sw3105A-ws96-i-0030.wav,h# RIGHT h#,rognt,0.49243855476379395
./data/raw/train-ws96-i/wav/31/3107B/sw3107B-ws96-i-0014.wav,h# OUR HEALTH PLAN AND h#,ar health plan and eh,1.4991543292999268
./data/raw/train-ws96-i/wav/31/3108A/sw3108A-ws96-i-0013.wav,h# WE h# WE RENTED ONE RECENTLY THAT SEEMED TO GO ON FOREVER h#,we we rended one recently that seemed to go on for ever,3.143702268600464
./data/raw/train-ws96-i/wav/31/3111A/sw3111A-ws96-i-0014.wav,h# PROBLEMS h#,problem,0.8637874126434326
./data/raw/train-ws96-i/wav/31/3111A/sw3111A-ws96-i-0030.wav,h# WHEREVER THERE ARE MORE h#,wherever there are more,1.3366062641143799
./data/raw/train-ws96-i/wav/31/3111A/sw3111A-ws96-i-0068.wav,h# BECOME h#,become,0.9770703315734863
./data/raw/train-ws96-i/wav/31/3112A/sw3112A-ws96-i-0020.wav,h# THAT'S SOMETHING THAT I h#,but that's something that i,1.5198373794555664
./data/raw/train-ws96-i/wav/31/3113A/sw3113A-ws96-i-0032.wav,h# AND SO HOW DO YOU h# RELATE AS TO WHETHER THIS h#,and so how do you relate us to whether this,3.0151848793029785
./data/raw/train-ws96-i/wav/31/3115B/sw3115B-ws96-i-0004.wav,h# OH OKAY h#,oh okay,0.9928653240203857
./data/raw/train-ws96-i/wav/31/3115B/sw3115B-ws96-i-0010.wav,h# YOU KNOW YOU TRY TO LAYER SO YOU CAN h# ADD OR h# OR h#,now you try to lay er so you can add or or,2.1464295387268066
./data/raw/train-ws96-i/wav/31/3118A/sw3118A-ws96-i-0013.wav,h# AND THEY HAVE TO STAY IN UNTIL THEY ALL AGREE_#,and they have to stay in until they allgre,1.72837495803833
./data/raw/train-ws96-i/wav/31/3120A/sw3120A-ws96-i-0049.wav,h# AND SO h#,and so,1.037595272064209
./data/raw/train-ws96-i/wav/31/3121B/sw3121B-ws96-i-0030.wav,h# PEOPLE'S PERSONAL SCHEDULES h#,people peoples personal schedules,1.9119954109191895
./data/raw/train-ws96-i/wav/31/3121B/sw3121B-ws96-i-0112.wav,h# IT'S JUST NOT THAT PLEASANT_#,it's just not that pleaslant,1.1769182682037354
./data/raw/train-ws96-i/wav/31/3123A/sw3123A-ws96-i-0044.wav,h# NOW I DIDN'T EVEN REALIZE THAT AT ALL h#,not didn't even realize that at all,1.717627763748169
./data/raw/train-ws96-i/wav/31/3127A/sw3127A-ws96-i-0010.wav,h# AND COURSE IN PLANO THAT'S A BIG DEAL h# WE'D h#,and of course in plano that's a big deal we,2.292914628982544
./data/raw/train-ws96-i/wav/31/3133A/sw3133A-ws96-i-0057.wav,h# THAT'S TRUE MAYBE THAT'S A WAY h#,that's true maybe that's a way,1.8677868843078613
./data/raw/train-ws96-i/wav/31/3133B/sw3133B-ws96-i-0069.wav,h# EVEN A SMALL AMOUNT OF EXPOSURE h# CAN MAKE A VAST DIFFERENCE h#,even a small amount of exposure can make a vast difference,2.856893539428711
./data/raw/train-ws96-i/wav/31/3134A/sw3134A-ws96-i-0092.wav,h# IT'S h# SOMETHING LIKE THAT IT'S WORDED h#,something like that that's wherdted,1.7270362377166748
./data/raw/train-ws96-i/wav/31/3134B/sw3134B-ws96-i-0060.wav,h# THAT'S NO GOOD h#,that's no good,0.8725905418395996
./data/raw/train-ws96-i/wav/31/3135A/sw3135A-ws96-i-0045.wav,h# WELL NO SHE DIDN'T LIVE WITH US h# THE FIRST ONE WAS AN h#,well no she didn't live with us uh the first one was a ,3.3577682971954346
./data/raw/train-ws96-i/wav/31/3141A/sw3141A-ws96-i-0002.wav,ONE VERY OLD FAT CAT_#,very old fat cat,1.6631572246551514
./data/raw/train-ws96-i/wav/31/3150A/sw3150A-ws96-i-0071.wav,h# FOR THE PUNISHMENT h# ASPECT h#,the punishment aspect,1.4010052680969238
./data/raw/train-ws96-i/wav/31/3150B/sw3150B-ws96-i-0003.wav,h# OH I'M PRETTY MUCH FOR IT h#,i'm pretty much for it,1.0411107540130615
./data/raw/train-ws96-i/wav/31/3153A/sw3153A-ws96-i-0045.wav,BECAUSE THEY COST THE H M O MONEY h#,ecause het cost the hmoment ag,1.3902347087860107
./data/raw/train-ws96-i/wav/31/3159B/sw3159B-ws96-i-0030.wav,h# DURING MY WORK I HAVE TO KEEP UP ON ALL THE h#,during my work i have to keep up on all the,2.5435149669647217
./data/raw/train-ws96-i/wav/31/3181A/sw3181A-ws96-i-0011.wav,AND_# THEN I LOST TWENTY ONE_#,ani lost twenty one,1.3610377311706543
./data/raw/train-ws96-i/wav/32/3207B/sw3207B-ws96-i-0049.wav,h# I'M TWENTY h#,and im twenty,1.078772783279419
./data/raw/train-ws96-i/wav/32/3234A/sw3234A-ws96-i-0031.wav,h# h# AND THEN WE GO OUTSIDE h#,andthen we go outside,1.5752599239349365
./data/raw/train-ws96-i/wav/32/3242A/sw3242A-ws96-i-0065.wav,h# MIND BOGGLING h#,myn boggling,1.1616182327270508
./data/raw/train-ws96-i/wav/32/3252B/sw3252B-ws96-i-0013.wav,h# HE'S EIGHTEEN POUNDS_#,he's eighteen pounds,1.2134017944335938
./data/raw/train-ws96-i/wav/32/3257A/sw3257A-ws96-i-0025.wav,h# IT IS h#,it is,0.5306224822998047
./data/raw/train-ws96-i/wav/32/3269B/sw3269B-ws96-i-0008.wav,h# I THINK h# TWO_#,i think to,0.707221508026123
./data/raw/train-ws96-i/wav/32/3270A/sw3270A-ws96-i-0034.wav,h# SURE h#,sure,0.42919039726257324
./data/raw/train-ws96-i/wav/32/3275A/sw3275A-ws96-i-0065.wav,h# I'M FROM PLANO TEXAS h#,i'm from plano texas,1.4760537147521973
./data/raw/train-ws96-i/wav/32/3275B/sw3275B-ws96-i-0005.wav,h# I GOT IN TROUBLE WHEN I WAS IN THE SERVICE QUITE A FEW YEARS AGO LIKE h# TEN TO FIFTEEN THOUSAND DOLLARS IN TROUBLE h#,i got in trouble when i was in te service quite a few years ago like ten to fifteen thousand dollars in double,4.430176258087158
./data/raw/train-ws96-i/wav/32/3293B/sw3293B-ws96-i-0042.wav,h# AND YOU KNOW AND WE COULD h#,and you know and we keuld,0.9954094886779785
./data/raw/train-ws96-i/wav/33/3309B/sw3309B-ws96-i-0020.wav,h# POLITICIANS h#,politicians,1.3345627784729004
./data/raw/train-ws96-i/wav/33/3340B/sw3340B-ws96-i-0031.wav,h# OH THAT'S TERRIBLE h#,arats terrible,0.8107764720916748
./data/raw/train-ws96-i/wav/33/3350A/sw3350A-ws96-i-0063.wav,h# i HAVE BUT HE h# I DON'T KNOW HE JUST h#, i don't no ,1.7607192993164062
./data/raw/train-ws96-i/wav/33/3360B/sw3360B-ws96-i-0038.wav,h# OR MORE h#,or more,0.9659812450408936
./data/raw/train-ws96-i/wav/33/3371B/sw3371B-ws96-i-0032.wav,h# BASEMENTS h#,basements,0.836693286895752
./data/raw/train-ws96-i/wav/33/3371B/sw3371B-ws96-i-0042.wav,h# ISN'T IT FUNNY HOW FAMILIES END UP LIVING IN ONE ROOM IN THE HOUSE MOST OF THE TIME h#,isn't it funny how families end up living in one room in the house most of the time,3.4679410457611084
./data/raw/train-ws96-i/wav/33/3372A/sw3372A-ws96-i-0006.wav,h# I h#,i um,1.0855917930603027
./data/raw/train-ws96-i/wav/33/3372B/sw3372B-ws96-i-0010.wav,h# SO WE'RE FAMILIAR WITH IT h#,so we're familiar with it,1.3654143810272217
./data/raw/train-ws96-i/wav/33/3381B/sw3381B-ws96-i-0004.wav,h# GUY THAT h# COMMITTED ALL THOSE MURDERS h#,guy that commit it all those murders,2.3921425342559814
./data/raw/train-ws96-i/wav/33/3384B/sw3384B-ws96-i-0001.wav,h# YES I DO h#,yes i do,0.790942907333374
./data/raw/train-ws96-i/wav/33/3389A/sw3389A-ws96-i-0011.wav,h# BLOW OUT THEIR OPPONENTS THEY JUST SCORE JUST ENOUGH POINTS h#,blol out there poln us they just score just enough point t,2.4874792098999023
./data/raw/train-ws96-i/wav/34/3403B/sw3403B-ws96-i-0049.wav,h# THAT'S RIGHT h#,that's right,0.8087217807769775
./data/raw/train-ws96-i/wav/34/3420A/sw3420A-ws96-i-0032.wav,h# CHILD DEVELOPMENT h#,child is alepment,1.4625451564788818
./data/raw/train-ws96-i/wav/34/3429B/sw3429B-ws96-i-0039.wav,h# I'M NOT h# NAIVE_#,i'm not nave,1.0753810405731201
./data/raw/train-ws96-i/wav/34/3445B/sw3445B-ws96-i-0036.wav,h# THAT'S OUT ON VIDEO I WANNA WATCH h# THAT h#,that's awt in video i wanna watch that,1.9201769828796387
